district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Lubhu,2025-10-12,6,10,1,0,,6,autumn,suburban,949.9
Godawari,2025-10-12,6,10,1,0,,6,autumn,rural,814.1
Dakshinkali,2025-10-12,6,10,1,0,,6,autumn,rural,529.6
Bhaktapur,2025-10-12,6,10,1,0,,6,autumn,commercial,3411.2
Madhyapur Thimi,2025-10-12,6,10,1,0,,6,autumn,residential,2092.1
Suryabinayak,2025-10-12,6,10,1,0,,6,autumn,suburban,1599.6
Changunarayan,2025-10-12,6,10,1,0,,6,autumn,rural,727.9
Nagarkot,2025-10-12,6,10,1,0,,6,autumn,rural,507.3
Kathmandu-Core,2025-10-13,0,10,0,0,,7,autumn,commercial,4822.3
Baneshwor,2025-10-13,0,10,0,0,,7,autumn,commercial,4411.1
Koteshwor,2025-10-13,0,10,0,0,,7,autumn,commercial,3634.5
Balaju,2025-10-13,0,10,0,0,,7,autumn,residential,3079.6
Maharajgunj,2025-10-13,0,10,0,0,,7,autumn,residential,2220.1
Budhanilkantha,2025-10-13,0,10,0,0,,7,autumn,suburban,1478.0
Tokha,2025-10-13,0,10,0,0,,7,autumn,suburban,1198.1
Chandragiri,2025-10-13,0,10,0,0,,7,autumn,rural,652.6
Lalitpur,2025-10-13,0,10,0,0,,7,autumn,commercial,3859.1
Satdobato,2025-10-13,0,10,0,0,,7,autumn,commercial,3408.1
Kirtipur,2025-10-13,0,10,0,0,,7,autumn,residential,2086.9
Imadol,2025-10-13,0,10,0,0,,7,autumn,residential,1627.9
Lubhu,2025-10-13,0,10,0,0,,7,autumn,suburban,1002.9
Godawari,2025-10-13,0,10,0,0,,7,autumn,rural,627.3
Dakshinkali,2025-10-13,0,10,0,0,,7,autumn,rural,545.5
Bhaktapur,2025-10-13,0,10,0,0,,7,autumn,commercial,3854.4
Madhyapur Thimi,2025-10-13,0,10,0,0,,7,autumn,residential,2673.4
Suryabinayak,2025-10-13,0,10,0,0,,7,autumn,suburban,1111.0
Changunarayan,2025-10-13,0,10,0,0,,7,autumn,rural,651.5
Nagarkot,2025-10-13,0,10,0,0,,7,autumn,rural,443.8
Kathmandu-Core,2025-10-14,1,10,0,0,,6,autumn,commercial,4618.4
Baneshwor,2025-10-14,1,10,0,0,,6,autumn,commercial,3898.8
Koteshwor,2025-10-14,1,10,0,0,,6,autumn,commercial,4725.4
Balaju,2025-10-14,1,10,0,0,,6,autumn,residential,2234.0
Maharajgunj,2025-10-14,1,10,0,0,,6,autumn,residential,1929.8
Budhanilkantha,2025-10-14,1,10,0,0,,6,autumn,suburban,1633.0
Tokha,2025-10-14,1,10,0,0,,6,autumn,suburban,1315.2
Chandragiri,2025-10-14,1,10,0,0,,6,autumn,rural,725.8
Lalitpur,2025-10-14,1,10,0,0,,6,autumn,commercial,4346.0
Satdobato,2025-10-14,1,10,0,0,,6,autumn,commercial,3268.5
Kirtipur,2025-10-14,1,10,0,0,,6,autumn,residential,2140.0
Imadol,2025-10-14,1,10,0,0,,6,autumn,residential,2188.8
Lubhu,2025-10-14,1,10,0,0,,6,autumn,suburban,1064.6
Godawari,2025-10-14,1,10,0,0,,6,autumn,rural,724.5
Dakshinkali,2025-10-14,1,10,0,0,,6,autumn,rural,410.4
Bhaktapur,2025-10-14,1,10,0,0,,6,autumn,commercial,3671.3
Madhyapur Thimi,2025-10-14,1,10,0,0,,6,autumn,residential,2197.0
Suryabinayak,2025-10-14,1,10,0,0,,6,autumn,suburban,1100.3
Changunarayan,2025-10-14,1,10,0,0,,6,autumn,rural,620.9
Nagarkot,2025-10-14,1,10,0,0,,6,autumn,rural,422.7
Kathmandu-Core,2025-10-15,2,10,0,0,,5,autumn,commercial,5500.5
Baneshwor,2025-10-15,2,10,0,0,,5,autumn,commercial,5218.3
Koteshwor,2025-10-15,2,10,0,0,,5,autumn,commercial,4127.9
Balaju,2025-10-15,2,10,0,0,,5,autumn,residential,2879.2
Maharajgunj,2025-10-15,2,10,0,0,,5,autumn,residential,2318.2
Budhanilkantha,2025-10-15,2,10,0,0,,5,autumn,suburban,1657.9
Tokha,2025-10-15,2,10,0,0,,5,autumn,suburban,1481.0
Chandragiri,2025-10-15,2,10,0,0,,5,autumn,rural,734.0
Lalitpur,2025-10-15,2,10,0,0,,5,autumn,commercial,3849.4
Satdobato,2025-10-15,2,10,0,0,,5,autumn,commercial,3222.8
Kirtipur,2025-10-15,2,10,0,0,,5,autumn,residential,2140.0
Imadol,2025-10-15,2,10,0,0,,5,autumn,residential,1940.8
Lubhu,2025-10-15,2,10,0,0,,5,autumn,suburban,1121.7
Godawari,2025-10-15,2,10,0,0,,5,autumn,rural,606.8
Dakshinkali,2025-10-15,2,10,0,0,,5,autumn,rural,460.4
Bhaktapur,2025-10-15,2,10,0,0,,5,autumn,commercial,3399.1
Madhyapur Thimi,2025-10-15,2,10,0,0,,5,autumn,residential,2410.7
Suryabinayak,2025-10-15,2,10,0,0,,5,autumn,suburban,1546.6
Changunarayan,2025-10-15,2,10,0,0,,5,autumn,rural,709.9
Nagarkot,2025-10-15,2,10,0,0,,5,autumn,rural,428.3
Kathmandu-Core,2025-10-16,3,10,0,0,,4,autumn,commercial,5814.4
Baneshwor,2025-10-16,3,10,0,0,,4,autumn,commercial,3955.7
Koteshwor,2025-10-16,3,10,0,0,,4,autumn,commercial,3671.5
Balaju,2025-10-16,3,10,0,0,,4,autumn,residential,2303.0
Maharajgunj,2025-10-16,3,10,0,0,,4,autumn,residential,2265.4
Budhanilkantha,2025-10-16,3,10,0,0,,4,autumn,suburban,1310.1
Tokha,2025-10-16,3,10,0,0,,4,autumn,suburban,1316.7
Chandragiri,2025-10-16,3,10,0,0,,4,autumn,rural,650.6
Lalitpur,2025-10-16,3,10,0,0,,4,autumn,commercial,3949.1
Satdobato,2025-10-16,3,10,0,0,,4,autumn,commercial,4254.2
Kirtipur,2025-10-16,3,10,0,0,,4,autumn,residential,1957.9
Imadol,2025-10-16,3,10,0,0,,4,autumn,residential,1873.9
Lubhu,2025-10-16,3,10,0,0,,4,autumn,suburban,1091.1
Godawari,2025-10-16,3,10,0,0,,4,autumn,rural,496.6
Dakshinkali,2025-10-16,3,10,0,0,,4,autumn,rural,528.2
Bhaktapur,2025-10-16,3,10,0,0,,4,autumn,commercial,3961.4
Madhyapur Thimi,2025-10-16,3,10,0,0,,4,autumn,residential,2730.1
Suryabinayak,2025-10-16,3,10,0,0,,4,autumn,suburban,1161.9
Changunarayan,2025-10-16,3,10,0,0,,4,autumn,rural,640.0
Nagarkot,2025-10-16,3,10,0,0,,4,autumn,rural,404.4
Kathmandu-Core,2025-10-17,4,10,0,0,,3,autumn,commercial,5766.0
Baneshwor,2025-10-17,4,10,0,0,,3,autumn,commercial,3690.7
Koteshwor,2025-10-17,4,10,0,0,,3,autumn,commercial,4279.0
Balaju,2025-10-17,4,10,0,0,,3,autumn,residential,2264.7
Maharajgunj,2025-10-17,4,10,0,0,,3,autumn,residential,2590.8
Budhanilkantha,2025-10-17,4,10,0,0,,3,autumn,suburban,1109.7
Tokha,2025-10-17,4,10,0,0,,3,autumn,suburban,966.0
Chandragiri,2025-10-17,4,10,0,0,,3,autumn,rural,818.4
Lalitpur,2025-10-17,4,10,0,0,,3,autumn,commercial,4409.9
Satdobato,2025-10-17,4,10,0,0,,3,autumn,commercial,3284.3
Kirtipur,2025-10-17,4,10,0,0,,3,autumn,residential,2576.5
Imadol,2025-10-17,4,10,0,0,,3,autumn,residential,2065.3
Lubhu,2025-10-17,4,10,0,0,,3,autumn,suburban,1234.8
Godawari,2025-10-17,4,10,0,0,,3,autumn,rural,608.6
Dakshinkali,2025-10-17,4,10,0,0,,3,autumn,rural,645.8
Bhaktapur,2025-10-17,4,10,0,0,,3,autumn,commercial,3686.1
Madhyapur Thimi,2025-10-17,4,10,0,0,,3,autumn,residential,3004.0
Suryabinayak,2025-10-17,4,10,0,0,,3,autumn,suburban,1356.1
Changunarayan,2025-10-17,4,10,0,0,,3,autumn,rural,547.5
Nagarkot,2025-10-17,4,10,0,0,,3,autumn,rural,459.9
Kathmandu-Core,2025-10-18,5,10,1,0,,2,autumn,commercial,8216.8
Baneshwor,2025-10-18,5,10,1,0,,2,autumn,commercial,5730.4
Koteshwor,2025-10-18,5,10,1,0,,2,autumn,commercial,5633.2
Balaju,2025-10-18,5,10,1,0,,2,autumn,residential,5221.6
Maharajgunj,2025-10-18,5,10,1,0,,2,autumn,residential,4745.1
Budhanilkantha,2025-10-18,5,10,1,0,,2,autumn,suburban,1922.3
Tokha,2025-10-18,5,10,1,0,,2,autumn,suburban,2564.8
Chandragiri,2025-10-18,5,10,1,0,,2,autumn,rural,1226.7
Lalitpur,2025-10-18,5,10,1,0,,2,autumn,commercial,5948.0
Satdobato,2025-10-18,5,10,1,0,,2,autumn,commercial,6358.4
Kirtipur,2025-10-18,5,10,1,0,,2,autumn,residential,4458.5
Imadol,2025-10-18,5,10,1,0,,2,autumn,residential,4478.5
Lubhu,2025-10-18,5,10,1,0,,2,autumn,suburban,2117.8
Godawari,2025-10-18,5,10,1,0,,2,autumn,rural,1190.0
Dakshinkali,2025-10-18,5,10,1,0,,2,autumn,rural,1016.0
Bhaktapur,2025-10-18,5,10,1,0,,2,autumn,commercial,7708.5
Madhyapur Thimi,2025-10-18,5,10,1,0,,2,autumn,residential,4524.7
Suryabinayak,2025-10-18,5,10,1,0,,2,autumn,suburban,2289.3
Changunarayan,2025-10-18,5,10,1,0,,2,autumn,rural,1466.2
Nagarkot,2025-10-18,5,10,1,0,,2,autumn,rural,925.5
Kathmandu-Core,2025-10-19,6,10,1,0,,1,autumn,commercial,7949.6
Baneshwor,2025-10-19,6,10,1,0,,1,autumn,commercial,7415.0
Koteshwor,2025-10-19,6,10,1,0,,1,autumn,commercial,6247.6
Balaju,2025-10-19,6,10,1,0,,1,autumn,residential,5246.5
Maharajgunj,2025-10-19,6,10,1,0,,1,autumn,residential,4226.3
Budhanilkantha,2025-10-19,6,10,1,0,,1,autumn,suburban,2873.6
Tokha,2025-10-19,6,10,1,0,,1,autumn,suburban,2372.6
Chandragiri,2025-10-19,6,10,1,0,,1,autumn,rural,1445.1
Lalitpur,2025-10-19,6,10,1,0,,1,autumn,commercial,6587.4
Satdobato,2025-10-19,6,10,1,0,,1,autumn,commercial,5399.3
Kirtipur,2025-10-19,6,10,1,0,,1,autumn,residential,4896.2
Imadol,2025-10-19,6,10,1,0,,1,autumn,residential,4026.4
Lubhu,2025-10-19,6,10,1,0,,1,autumn,suburban,1793.2
Godawari,2025-10-19,6,10,1,0,,1,autumn,rural,1376.9
Dakshinkali,2025-10-19,6,10,1,0,,1,autumn,rural,824.1
Bhaktapur,2025-10-19,6,10,1,0,,1,autumn,commercial,7972.2
Madhyapur Thimi,2025-10-19,6,10,1,0,,1,autumn,residential,4038.2
Suryabinayak,2025-10-19,6,10,1,0,,1,autumn,suburban,3127.3
Changunarayan,2025-10-19,6,10,1,0,,1,autumn,rural,1113.0
Nagarkot,2025-10-19,6,10,1,0,,1,autumn,rural,1072.1
Kathmandu-Core,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,12170.2
Baneshwor,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,9399.9
Koteshwor,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,9492.8
Balaju,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,residential,6464.4
Maharajgunj,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,residential,4869.7
Budhanilkantha,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,suburban,2956.7
Tokha,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,suburban,2944.2
Chandragiri,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,rural,1303.0
Lalitpur,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,9651.1
Satdobato,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,10651.9
Kirtipur,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,residential,4345.2
Imadol,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,residential,4971.9
Lubhu,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,suburban,2285.3
Godawari,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,rural,1449.0
Dakshinkali,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,rural,1178.3
Bhaktapur,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,commercial,9924.0
Madhyapur Thimi,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,residential,5331.2
Suryabinayak,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,suburban,3721.4
Changunarayan,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,rural,1396.0
Nagarkot,2025-10-20,0,10,0,1,Kaag Tihar,0,autumn,rural,982.8
Kathmandu-Core,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,13318.3
Baneshwor,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,8956.5
Koteshwor,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,9439.7
Balaju,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,residential,6447.6
Maharajgunj,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,residential,5451.8
Budhanilkantha,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,suburban,4460.5
Tokha,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,suburban,2585.7
Chandragiri,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,rural,1969.1
Lalitpur,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,12047.8
Satdobato,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,8610.7
Kirtipur,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,residential,4637.7
Imadol,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,residential,4175.9
Lubhu,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,suburban,2426.7
Godawari,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,rural,1129.5
Dakshinkali,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,rural,1011.5
Bhaktapur,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,commercial,7563.3
Madhyapur Thimi,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,residential,6678.7
Suryabinayak,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,suburban,3397.2
Changunarayan,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,rural,1730.4
Nagarkot,2025-10-21,1,10,0,1,Kukur Tihar,0,autumn,rural,1077.4
Kathmandu-Core,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,13196.7
Baneshwor,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,12164.2
Koteshwor,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,9058.6
Balaju,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,residential,6406.0
Maharajgunj,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,residential,6265.5
Budhanilkantha,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,suburban,2903.0
Tokha,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,suburban,3737.5
Chandragiri,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,rural,1730.9
Lalitpur,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,11111.1
Satdobato,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,9925.9
Kirtipur,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,residential,5743.2
Imadol,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,residential,4621.0
Lubhu,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,suburban,2627.9
Godawari,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,rural,1178.0
Dakshinkali,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,rural,1073.2
Bhaktapur,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,commercial,9771.0
Madhyapur Thimi,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,residential,6056.3
Suryabinayak,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,suburban,3625.9
Changunarayan,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,rural,1558.4
Nagarkot,2025-10-22,2,10,0,1,Laxmi Puja,0,autumn,rural,838.7
Kathmandu-Core,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,14578.1
Baneshwor,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,12133.6
Koteshwor,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,10828.6
Balaju,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,residential,6200.8
Maharajgunj,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,residential,6470.6
Budhanilkantha,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,suburban,4485.0
Tokha,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,suburban,2914.7
Chandragiri,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,rural,1453.5
Lalitpur,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,10156.4
Satdobato,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,9272.4
Kirtipur,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,residential,4178.4
Imadol,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,residential,4693.5
Lubhu,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,suburban,2705.6
Godawari,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,rural,1702.3
Dakshinkali,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,rural,1330.8
Bhaktapur,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,commercial,10154.5
Madhyapur Thimi,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,residential,4257.8
Suryabinayak,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,suburban,3512.0
Changunarayan,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,rural,1715.1
Nagarkot,2025-10-23,3,10,0,1,Govardhan Puja,0,autumn,rural,1037.2
Kathmandu-Core,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,11071.4
Baneshwor,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,10136.1
Koteshwor,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,9078.8
Balaju,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,residential,5179.3
Maharajgunj,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,residential,6207.8
Budhanilkantha,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,suburban,3369.3
Tokha,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,suburban,4036.5
Chandragiri,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,rural,1825.3
Lalitpur,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,13630.8
Satdobato,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,7561.1
Kirtipur,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,residential,5233.5
Imadol,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,residential,5025.8
Lubhu,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,suburban,2490.0
Godawari,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,rural,1473.8
Dakshinkali,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,rural,1209.5
Bhaktapur,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,commercial,9657.1
Madhyapur Thimi,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,residential,7592.4
Suryabinayak,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,suburban,3570.5
Changunarayan,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,rural,1806.0
Nagarkot,2025-10-24,4,10,0,1,Bhai Tika,0,autumn,rural,1157.1
Kathmandu-Core,2025-10-25,5,10,1,0,,1,autumn,commercial,8499.8
Baneshwor,2025-10-25,5,10,1,0,,1,autumn,commercial,6492.5
Koteshwor,2025-10-25,5,10,1,0,,1,autumn,commercial,6090.4
Balaju,2025-10-25,5,10,1,0,,1,autumn,residential,5341.9
Maharajgunj,2025-10-25,5,10,1,0,,1,autumn,residential,5186.2
Budhanilkantha,2025-10-25,5,10,1,0,,1,autumn,suburban,3101.7
Tokha,2025-10-25,5,10,1,0,,1,autumn,suburban,2211.3
Chandragiri,2025-10-25,5,10,1,0,,1,autumn,rural,1424.3
Lalitpur,2025-10-25,5,10,1,0,,1,autumn,commercial,6914.1
Satdobato,2025-10-25,5,10,1,0,,1,autumn,commercial,5736.4
Kirtipur,2025-10-25,5,10,1,0,,1,autumn,residential,4217.1
Imadol,2025-10-25,5,10,1,0,,1,autumn,residential,3823.0
Lubhu,2025-10-25,5,10,1,0,,1,autumn,suburban,2335.9
Godawari,2025-10-25,5,10,1,0,,1,autumn,rural,1203.5
Dakshinkali,2025-10-25,5,10,1,0,,1,autumn,rural,1051.8
Bhaktapur,2025-10-25,5,10,1,0,,1,autumn,commercial,6021.0
Madhyapur Thimi,2025-10-25,5,10,1,0,,1,autumn,residential,4584.3
Suryabinayak,2025-10-25,5,10,1,0,,1,autumn,suburban,2476.4
Changunarayan,2025-10-25,5,10,1,0,,1,autumn,rural,1230.3
Nagarkot,2025-10-25,5,10,1,0,,1,autumn,rural,944.3
Kathmandu-Core,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,6258.3
Baneshwor,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,5517.3
Koteshwor,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,5355.5
Balaju,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,residential,3863.7
Maharajgunj,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,residential,3613.4
Budhanilkantha,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,suburban,2298.1
Tokha,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,suburban,2167.2
Chandragiri,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,rural,1120.2
Lalitpur,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,5430.9
Satdobato,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,4989.0
Kirtipur,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,residential,4489.5
Imadol,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,residential,3615.1
Lubhu,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,suburban,1786.9
Godawari,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,rural,1078.2
Dakshinkali,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,rural,1011.5
Bhaktapur,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,commercial,6855.7
Madhyapur Thimi,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,residential,4237.3
Suryabinayak,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,suburban,2397.7
Changunarayan,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,rural,990.7
Nagarkot,2025-10-26,6,10,1,1,Chhath Parva,0,autumn,rural,643.4
Kathmandu-Core,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,7513.4
Baneshwor,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,5948.1
Koteshwor,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,5208.1
Balaju,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,residential,3962.5
Maharajgunj,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,residential,2544.8
Budhanilkantha,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,suburban,1840.3
Tokha,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,suburban,1543.4
Chandragiri,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,rural,790.2
Lalitpur,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,7344.2
Satdobato,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,4114.4
Kirtipur,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,residential,2741.5
Imadol,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,residential,2907.7
Lubhu,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,suburban,1589.2
Godawari,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,rural,710.4
Dakshinkali,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,rural,709.2
Bhaktapur,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,commercial,5426.4
Madhyapur Thimi,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,residential,4195.1
Suryabinayak,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,suburban,1890.0
Changunarayan,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,rural,886.0
Nagarkot,2025-10-27,0,10,0,1,Chhath Parva,0,autumn,rural,514.6
Kathmandu-Core,2025-10-28,1,10,0,0,,1,autumn,commercial,6126.7
Baneshwor,2025-10-28,1,10,0,0,,1,autumn,commercial,4848.7
Koteshwor,2025-10-28,1,10,0,0,,1,autumn,commercial,5919.3
Balaju,2025-10-28,1,10,0,0,,1,autumn,residential,3296.1
Maharajgunj,2025-10-28,1,10,0,0,,1,autumn,residential,3192.8
Budhanilkantha,2025-10-28,1,10,0,0,,1,autumn,suburban,2120.0
Tokha,2025-10-28,1,10,0,0,,1,autumn,suburban,1071.9
Chandragiri,2025-10-28,1,10,0,0,,1,autumn,rural,1034.7
Lalitpur,2025-10-28,1,10,0,0,,1,autumn,commercial,5718.8
Satdobato,2025-10-28,1,10,0,0,,1,autumn,commercial,4719.1
Kirtipur,2025-10-28,1,10,0,0,,1,autumn,residential,2423.5
Imadol,2025-10-28,1,10,0,0,,1,autumn,residential,2175.2
Lubhu,2025-10-28,1,10,0,0,,1,autumn,suburban,1424.4
Godawari,2025-10-28,1,10,0,0,,1,autumn,rural,961.4
Dakshinkali,2025-10-28,1,10,0,0,,1,autumn,rural,670.0
Bhaktapur,2025-10-28,1,10,0,0,,1,autumn,commercial,5510.5
Madhyapur Thimi,2025-10-28,1,10,0,0,,1,autumn,residential,2921.1
Suryabinayak,2025-10-28,1,10,0,0,,1,autumn,suburban,1526.1
Changunarayan,2025-10-28,1,10,0,0,,1,autumn,rural,745.2
Nagarkot,2025-10-28,1,10,0,0,,1,autumn,rural,492.6
Kathmandu-Core,2025-10-29,2,10,0,0,,2,autumn,commercial,5070.3
Baneshwor,2025-10-29,2,10,0,0,,2,autumn,commercial,4913.8
Koteshwor,2025-10-29,2,10,0,0,,2,autumn,commercial,4741.2
Balaju,2025-10-29,2,10,0,0,,2,autumn,residential,3219.8
Maharajgunj,2025-10-29,2,10,0,0,,2,autumn,residential,3037.3
Budhanilkantha,2025-10-29,2,10,0,0,,2,autumn,suburban,1872.0
Tokha,2025-10-29,2,10,0,0,,2,autumn,suburban,1492.3
Chandragiri,2025-10-29,2,10,0,0,,2,autumn,rural,834.4
Lalitpur,2025-10-29,2,10,0,0,,2,autumn,commercial,4342.5
Satdobato,2025-10-29,2,10,0,0,,2,autumn,commercial,4175.4
Kirtipur,2025-10-29,2,10,0,0,,2,autumn,residential,2377.0
Imadol,2025-10-29,2,10,0,0,,2,autumn,residential,2525.8
Lubhu,2025-10-29,2,10,0,0,,2,autumn,suburban,1492.3
Godawari,2025-10-29,2,10,0,0,,2,autumn,rural,831.7
Dakshinkali,2025-10-29,2,10,0,0,,2,autumn,rural,652.3
